ID,Title,Attachments,Automation Candidate,Automation Type,Created By,Created On,Estimate,Expected Result,Forecast,Goals,Is Automated,Labels,Mission,Preconditions,Priority,References,Section,Section Depth,Section Description,Section Hierarchy,Steps,Steps,Steps (Additional Info),Steps (Expected Result),Steps (References),Steps (Shared step ID),Steps (Step),Suite,Suite ID,Type,Updated By,Updated On,is_converted
,TC-HU07-CA03-03 - Ingreso dentro del rango horario válido se registra correctamente,,,None,,,,El sistema permite registrar la entrada al encontrarse dentro del rango horario válido.,,,No,"Alternativo, Sprint 2",,Existe una reserva cuyo horario acaba de iniciar.,Medium,CA-HU07-03,CA-HU07-03: Ingreso fuera del rango horario permitido es bloqueado,2,"Dado que el cliente llega antes del horario reservado, cuando el Recepcionista intenta registrar la entrada fuera del rango de horas permitido, entonces el sistema muestra un mensaje de advertencia indicando que la sala aún no esta disponible para su ocupación.",Test Cases > HU07 - Registro de Ingreso de Clientes > CA-HU07-03: Ingreso fuera del rango horario permitido es bloqueado,"1. Localizar la reserva cuyo horario acaba de iniciar (cliente@swgec.ec).
2. Presionar «Registrar Ingreso» justo al inicio del rango permitido.",,,El sistema permite registrar la entrada al encontrarse dentro del rango horario válido.,,,,Master,,Functional,,,0
,TC-HU07-CA04-01 - Registro de entrada con datos sin reserva informa que no existe,,,None,,,,El sistema informa que no existe una reserva activa.,,,No,"Negativo, Sprint 2",,El Recepcionista esta autenticado y en el módulo de ingresos.,Medium,CA-HU07-04,CA-HU07-04: Reserva inexistente impide registrar la entrada,2,"Dado que el Recepcionista busca una reserva inexistente, cuando intenta registrar la entrada del cliente, entonces el sistema debe informar que no existe una reserva activa.",Test Cases > HU07 - Registro de Ingreso de Clientes > CA-HU07-04: Reserva inexistente impide registrar la entrada,"1. En «Buscar por Correo», ingresar un correo que no corresponde a ninguna reserva (sinreserva@swgec.ec) y presionar «Buscar».
2. Verificar el resultado de la búsqueda.",,,El sistema informa que no existe una reserva activa.,,,,Master,,Functional,,,0
,TC-HU07-CA04-02 - Cliente sin reservas no permite registrar la entrada,,,None,,,,El sistema informa que el cliente no posee una reserva activa.,,,No,"Negativo, Sprint 2",,Existe un cliente sin reservas registradas.,Medium,CA-HU07-04,CA-HU07-04: Reserva inexistente impide registrar la entrada,2,"Dado que el Recepcionista busca una reserva inexistente, cuando intenta registrar la entrada del cliente, entonces el sistema debe informar que no existe una reserva activa.",Test Cases > HU07 - Registro de Ingreso de Clientes > CA-HU07-04: Reserva inexistente impide registrar la entrada,1. Abrir «Buscar por Correo» e ingresar el correo de un cliente sin reservas (clientesinreserva@swgec.ec) y presionar «Buscar».,,,El sistema informa que el cliente no posee una reserva activa.,,,,Master,,Functional,,,0
,TC-HU07-CA04-03 - Reserva cancelada o finalizada no permite registrar la entrada,,,None,,,,El sistema informa que no existe una reserva activa para registrar la entrada.,,,No,"Negativo, Sprint 2",,Existe una reserva que ya fue cancelada o finalizada.,Medium,CA-HU07-04,CA-HU07-04: Reserva inexistente impide registrar la entrada,2,"Dado que el Recepcionista busca una reserva inexistente, cuando intenta registrar la entrada del cliente, entonces el sistema debe informar que no existe una reserva activa.",Test Cases > HU07 - Registro de Ingreso de Clientes > CA-HU07-04: Reserva inexistente impide registrar la entrada,"1. En «Buscar por Correo», ingresar el correo del cliente cuya reserva fue cancelada o finalizada (cliente@swgec.ec) y presionar «Buscar».
2. Verificar que no se ofrece la opción de registrar el ingreso.",,,El sistema informa que no existe una reserva activa para registrar la entrada.,,,,Master,,Functional,,,0
,TC-HU03-CA01-01 - Búsqueda con tipo y sala válidos muestra la disponibilidad del día,,,None,,,,"El sistema muestra el panel de disponibilidad del día de la sala seleccionada, indicando las franjas libres y ocupadas.",,,No,"Positivo, Sprint 3",,El Cliente esta autenticado.; Existen salas registradas de distintos tipos.,Critical,CA-HU03-01,CA-HU03-01: Búsqueda exitosa de salas disponibles,2,"Dado que el cliente se encuentra en el módulo de búsqueda de salas, cuando selecciona un tipo de sala, una fecha y un rango de horas válidos, entonces el sistema muestra únicamente las salas disponibles que coinciden con los filtros seleccionados.",Test Cases > HU03 - Búsqueda y Filtrado de Salas > CA-HU03-01: Búsqueda exitosa de salas disponibles,"1. Iniciar sesión como Cliente (cliente@swgec.ec) y abrir la sección «Buscar Salas».
2. Seleccionar el tipo «Reunión» en el desplegable «Tipo de Sala».
3. Seleccionar la sala «Sala de lectura» en el desplegable «Sala».
4. Seleccionar una fecha futura válida (por ejemplo mañana) en el campo «Fecha».",,,"El sistema muestra el panel de disponibilidad del día de la sala seleccionada, indicando las franjas libres y ocupadas.",,,,Master,,Functional,,,0
,TC-HU03-CA01-02 - Selección de un rango libre en el timeline habilita la reserva,,,None,,,,"El sistema preselecciona el rango elegido y abre «Nueva Reserva» con la sala, la fecha y el horario precargados.",,,No,"Positivo, Sprint 3",,El Cliente esta autenticado.; Existe una sala de reunión con franjas libres.,High,CA-HU03-01,CA-HU03-01: Búsqueda exitosa de salas disponibles,2,"Dado que el cliente se encuentra en el módulo de búsqueda de salas, cuando selecciona un tipo de sala, una fecha y un rango de horas válidos, entonces el sistema muestra únicamente las salas disponibles que coinciden con los filtros seleccionados.",Test Cases > HU03 - Búsqueda y Filtrado de Salas > CA-HU03-01: Búsqueda exitosa de salas disponibles,"1. En «Buscar Salas», seleccionar tipo «Reunión», sala «Sala de lectura» y una fecha futura válida.
2. En el panel de disponibilidad, hacer clic en la franja de inicio libre (por ejemplo 09:00).
3. Hacer clic en la franja de fin libre (por ejemplo 10:00).
4. Presionar «Reservar esta sala».",,,"El sistema preselecciona el rango elegido y abre «Nueva Reserva» con la sala, la fecha y el horario precargados.",,,,Master,,Functional,,,0
,TC-HU03-CA01-03 - Búsqueda muestra solo salas en estado reservable,,,None,,,,"El sistema lista únicamente las salas reservables y omite las salas en limpieza, mantenimiento o eliminadas.",,,No,"Alternativo, Sprint 3",,El Cliente esta autenticado.; Existe una sala en limpieza y otra disponible.,Medium,CA-HU03-01,CA-HU03-01: Búsqueda exitosa de salas disponibles,2,"Dado que el cliente se encuentra en el módulo de búsqueda de salas, cuando selecciona un tipo de sala, una fecha y un rango de horas válidos, entonces el sistema muestra únicamente las salas disponibles que coinciden con los filtros seleccionados.",Test Cases > HU03 - Búsqueda y Filtrado de Salas > CA-HU03-01: Búsqueda exitosa de salas disponibles,"1. En «Buscar Salas», dejar el tipo en «Todos los tipos».
2. Abrir el desplegable «Sala» y revisar las opciones disponibles.
3. Seleccionar una sala disponible y una fecha futura válida.",,,"El sistema lista únicamente las salas reservables y omite las salas en limpieza, mantenimiento o eliminadas.",,,,Master,,Functional,,,0
,TC-HU03-CA02-01 - Tipo de sala sin salas registradas muestra mensaje de sin resultados,,,None,,,,El sistema indica que no hay salas de ese tipo y no muestra disponibilidad.,,,No,"Negativo, Sprint 3",,El Cliente esta autenticado.; No existen salas registradas del tipo a consultar.,Medium,CA-HU03-02,CA-HU03-02: Sin resultados disponibles,2,"Dado que no existen salas disponibles para los filtros seleccionados, cuando el cliente realiza la búsqueda, entonces el sistema muestra un mensaje indicando que no hay espacios disponibles.",Test Cases > HU03 - Búsqueda y Filtrado de Salas > CA-HU03-02: Sin resultados disponibles,"1. En «Buscar Salas», seleccionar un tipo sin salas registradas (por ejemplo «Seminario»).
2. Abrir el desplegable «Sala».",,,El sistema indica que no hay salas de ese tipo y no muestra disponibilidad.,,,,Master,,Functional,,,0
,TC-HU03-CA02-02 - Búsqueda en un día totalmente ocupado no ofrece horarios libres,,,None,,,,El sistema muestra el día con todas las franjas ocupadas e indica que no hay horarios disponibles para reservar.,,,No,"Negativo, Sprint 3",,El Cliente esta autenticado.; La sala consultada tiene todas sus franjas reservadas en la fecha.,Medium,CA-HU03-02,CA-HU03-02: Sin resultados disponibles,2,"Dado que no existen salas disponibles para los filtros seleccionados, cuando el cliente realiza la búsqueda, entonces el sistema muestra un mensaje indicando que no hay espacios disponibles.",Test Cases > HU03 - Búsqueda y Filtrado de Salas > CA-HU03-02: Sin resultados disponibles,"1. En «Buscar Salas», seleccionar tipo «Reunión» y la sala «Sala de lectura».
2. Seleccionar la fecha en la que la sala está totalmente reservada.
3. Revisar el panel de disponibilidad del día.",,,El sistema muestra el día con todas las franjas ocupadas e indica que no hay horarios disponibles para reservar.,,,,Master,,Functional,,,0
,TC-HU03-CA02-03 - Mensaje de sin resultados desaparece al elegir un filtro con salas,,,None,,,,El sistema oculta el mensaje de sin resultados y muestra la disponibilidad de la sala seleccionada.,,,No,"Alternativo, Sprint 3",,El Cliente esta autenticado.; Existen salas de al menos un tipo.,Medium,CA-HU03-02,CA-HU03-02: Sin resultados disponibles,2,"Dado que no existen salas disponibles para los filtros seleccionados, cuando el cliente realiza la búsqueda, entonces el sistema muestra un mensaje indicando que no hay espacios disponibles.",Test Cases > HU03 - Búsqueda y Filtrado de Salas > CA-HU03-02: Sin resultados disponibles,"1. En «Buscar Salas», seleccionar un tipo sin salas para ver el mensaje de sin resultados.
2. Cambiar el tipo a «Reunión», que sí posee salas.
3. Seleccionar la sala «Sala de lectura» y una fecha futura válida.",,,El sistema oculta el mensaje de sin resultados y muestra la disponibilidad de la sala seleccionada.,,,,Master,,Functional,,,0
,TC-HU03-CA03-01 - Filtro por tipo Reunión lista solo salas de reunión,,,None,,,,El sistema llena el desplegable «Sala» únicamente con las salas de tipo Reunión.,,,No,"Positivo, Sprint 3",,El Cliente esta autenticado.; Existen salas de tipo Reunión registradas.,High,CA-HU03-03,CA-HU03-03: Filtrado por tipo de sala,2,"Dado que existen diferentes tipos de salas registradas en el sistema, cuando el cliente selecciona un tipo específico como reunión, entonces el sistema muestra únicamente las salas correspondientes a esa categoría.",Test Cases > HU03 - Búsqueda y Filtrado de Salas > CA-HU03-03: Filtrado por tipo de sala,"1. En «Buscar Salas», seleccionar el tipo «Reunión» en el desplegable «Tipo de Sala».
2. Abrir el desplegable «Sala».",,,El sistema llena el desplegable «Sala» únicamente con las salas de tipo Reunión.,,,,Master,,Functional,,,0
,TC-HU03-CA03-02 - Filtro por tipo Trabajo lista solo salas de trabajo,,,None,,,,El sistema muestra en el desplegable «Sala» únicamente las salas de tipo Trabajo (por ejemplo «Sala de Conferencias»).,,,No,"Positivo, Sprint 3",,El Cliente esta autenticado.; Existen salas de tipo Trabajo registradas.,Medium,CA-HU03-03,CA-HU03-03: Filtrado por tipo de sala,2,"Dado que existen diferentes tipos de salas registradas en el sistema, cuando el cliente selecciona un tipo específico como reunión, entonces el sistema muestra únicamente las salas correspondientes a esa categoría.",Test Cases > HU03 - Búsqueda y Filtrado de Salas > CA-HU03-03: Filtrado por tipo de sala,"1. En «Buscar Salas», seleccionar el tipo «Trabajo» en el desplegable «Tipo de Sala».
2. Abrir el desplegable «Sala».",,,El sistema muestra en el desplegable «Sala» únicamente las salas de tipo Trabajo (por ejemplo «Sala de Conferencias»).,,,,Master,,Functional,,,0
,TC-HU03-CA03-03 - Cambiar el tipo actualiza la lista de salas mostradas,,,None,,,,El sistema actualiza el desplegable «Sala» para mostrar solo las salas del nuevo tipo seleccionado.,,,No,"Alternativo, Sprint 3",,El Cliente esta autenticado.; Existen salas de distintos tipos registradas.,Medium,CA-HU03-03,CA-HU03-03: Filtrado por tipo de sala,2,"Dado que existen diferentes tipos de salas registradas en el sistema, cuando el cliente selecciona un tipo específico como reunión, entonces el sistema muestra únicamente las salas correspondientes a esa categoría.",Test Cases > HU03 - Búsqueda y Filtrado de Salas > CA-HU03-03: Filtrado por tipo de sala,"1. En «Buscar Salas», seleccionar el tipo «Reunión» y observar las salas listadas.
2. Cambiar el tipo a «Trabajo».
3. Volver a abrir el desplegable «Sala».",,,El sistema actualiza el desplegable «Sala» para mostrar solo las salas del nuevo tipo seleccionado.,,,,Master,,Functional,,,0
,TC-HU03-CA04-01 - Búsqueda con la fecha del día anterior es rechazada,,,None,,,,"El sistema rechaza la consulta e indica que no se permiten fechas pasadas, sin mostrar disponibilidad.",,,No,"Negativo, Sprint 3",,El Cliente esta autenticado y en la sección Buscar Salas.,Medium,CA-HU03-04,CA-HU03-04: Restricción de fechas pasadas,2,"Dado que el cliente intenta buscar disponibilidad en una fecha anterior a la actual, cuando ejecuta la búsqueda, entonces el sistema rechaza la operación indicando que no se permiten consultas en fechas pasadas.",Test Cases > HU03 - Búsqueda y Filtrado de Salas > CA-HU03-04: Restricción de fechas pasadas,"1. En «Buscar Salas», seleccionar el tipo «Reunión» y la sala «Sala de lectura».
2. Ingresar la fecha del día anterior en el campo «Fecha».",,,"El sistema rechaza la consulta e indica que no se permiten fechas pasadas, sin mostrar disponibilidad.",,,,Master,,Functional,,,0
,TC-HU03-CA04-02 - Búsqueda con fecha de varios meses atrás es rechazada,,,None,,,,El sistema rechaza la consulta indicando que la fecha es pasada.,,,No,"Negativo, Sprint 3",,El Cliente esta autenticado y en la sección Buscar Salas.,Medium,CA-HU03-04,CA-HU03-04: Restricción de fechas pasadas,2,"Dado que el cliente intenta buscar disponibilidad en una fecha anterior a la actual, cuando ejecuta la búsqueda, entonces el sistema rechaza la operación indicando que no se permiten consultas en fechas pasadas.",Test Cases > HU03 - Búsqueda y Filtrado de Salas > CA-HU03-04: Restricción de fechas pasadas,"1. En «Buscar Salas», seleccionar la sala «Sala de lectura».
2. Ingresar una fecha de varios meses atrás en el campo «Fecha».",,,El sistema rechaza la consulta indicando que la fecha es pasada.,,,,Master,,Functional,,,0
,TC-HU03-CA04-03 - Búsqueda con la fecha actual (no pasada) se procesa correctamente,,,None,,,,El sistema acepta la fecha actual y muestra la disponibilidad del día de la sala seleccionada.,,,No,"Alternativo, Sprint 3",,El Cliente esta autenticado y en la sección Buscar Salas.,Medium,CA-HU03-04,CA-HU03-04: Restricción de fechas pasadas,2,"Dado que el cliente intenta buscar disponibilidad en una fecha anterior a la actual, cuando ejecuta la búsqueda, entonces el sistema rechaza la operación indicando que no se permiten consultas en fechas pasadas.",Test Cases > HU03 - Búsqueda y Filtrado de Salas > CA-HU03-04: Restricción de fechas pasadas,"1. En «Buscar Salas», seleccionar el tipo «Reunión» y la sala «Sala de lectura».
2. Ingresar la fecha actual en el campo «Fecha».",,,El sistema acepta la fecha actual y muestra la disponibilidad del día de la sala seleccionada.,,,,Master,,Functional,,,0
,TC-HU08-CA01-01 - Registro de salida de una sala en uso guarda la hora y libera la sala,,,None,,,,"El sistema guarda la hora de salida, finaliza la reserva y cambia el estado de la sala a Disponible.",,,No,"Positivo, Sprint 3",,El Recepcionista esta autenticado.; Existe una reserva en estado En Uso.,Critical,CA-HU08-01,CA-HU08-01: Registro exitoso de salida,2,"Dado que el cliente tiene una sala en estado En Uso, cuando el recepcionista registra su salida, entonces el sistema guarda la hora de salida y cambia el estado de la sala a Disponible o En Limpieza.",Test Cases > HU08 - Registro de Salida de Clientes > CA-HU08-01: Registro exitoso de salida,"1. Iniciar sesión como Recepcionista (recepcion@swgec.ec) y abrir «Vista del Día».
2. Filtrar por «En Uso» y seleccionar la sala ocupada (por ejemplo «Sala de lectura»).
3. En la reserva en uso, presionar «Registrar Salida».
4. En el modal, dejar sin marcar la casilla de limpieza y presionar «Confirmar salida».",,,"El sistema guarda la hora de salida, finaliza la reserva y cambia el estado de la sala a Disponible.",,,,Master,,Functional,,,0
,TC-HU08-CA01-02 - La reserva finalizada deja de aparecer en el filtro En Uso,,,None,,,,El sistema ya no muestra esa sala en el filtro En Uso y la reserva queda registrada como finalizada.,,,No,"Alternativo, Sprint 3",,Se ha registrado la salida de una sala que estaba en uso.,Medium,CA-HU08-01,CA-HU08-01: Registro exitoso de salida,2,"Dado que el cliente tiene una sala en estado En Uso, cuando el recepcionista registra su salida, entonces el sistema guarda la hora de salida y cambia el estado de la sala a Disponible o En Limpieza.",Test Cases > HU08 - Registro de Salida de Clientes > CA-HU08-01: Registro exitoso de salida,"1. Tras registrar la salida, volver a aplicar el filtro «En Uso» en «Vista del Día».
2. Revisar la lista de salas en uso.",,,El sistema ya no muestra esa sala en el filtro En Uso y la reserva queda registrada como finalizada.,,,,Master,,Functional,,,0
,TC-HU08-CA01-03 - Registro de salida desde la búsqueda por correo,,,None,,,,"El sistema registra la salida, guarda la hora y actualiza el estado de la sala.",,,No,"Alternativo, Sprint 3",,El Recepcionista esta autenticado.; Existe un cliente con una reserva en uso.,Medium,CA-HU08-01,CA-HU08-01: Registro exitoso de salida,2,"Dado que el cliente tiene una sala en estado En Uso, cuando el recepcionista registra su salida, entonces el sistema guarda la hora de salida y cambia el estado de la sala a Disponible o En Limpieza.",Test Cases > HU08 - Registro de Salida de Clientes > CA-HU08-01: Registro exitoso de salida,"1. En el panel de Recepción, abrir la pestaña «Buscar por Correo».
2. Ingresar el correo del cliente con reserva en uso (cliente@swgec.ec) y presionar «Buscar».
3. En la reserva «En Uso», presionar «Registrar Salida» y confirmar.",,,"El sistema registra la salida, guarda la hora y actualiza el estado de la sala.",,,,Master,,Functional,,,0
,TC-HU08-CA02-01 - Intento de salida sobre una reserva confirmada es rechazado,,,None,,,,El sistema no permite registrar la salida e indica que no existe una ocupación activa.,,,No,"Negativo, Sprint 3",,El Recepcionista esta autenticado.; Existe una reserva en estado Confirmada sin ingreso registrado.,Medium,CA-HU08-02,CA-HU08-02: Validación de reserva en uso,2,"Dado que la sala no se encuentra en estado En Uso, cuando el recepcionista intenta registrar la salida, entonces el sistema rechaza la operación y muestra un mensaje indicando que no existe una ocupación activa.",Test Cases > HU08 - Registro de Salida de Clientes > CA-HU08-02: Validación de reserva en uso,"1. En «Vista del Día», seleccionar una sala con una reserva en estado «Confirmada».
2. Intentar registrar la salida de esa reserva sin haber registrado el ingreso.",,,El sistema no permite registrar la salida e indica que no existe una ocupación activa.,,,,Master,,Functional,,,0
,TC-HU08-CA02-02 - Sala disponible no ofrece la opción de registrar salida,,,None,,,,"El sistema no muestra la opción de registrar salida, ya que la sala no tiene una ocupación activa.",,,No,"Negativo, Sprint 3",,El Recepcionista esta autenticado.; Existe una sala en estado Disponible sin ocupación activa.,Medium,CA-HU08-02,CA-HU08-02: Validación de reserva en uso,2,"Dado que la sala no se encuentra en estado En Uso, cuando el recepcionista intenta registrar la salida, entonces el sistema rechaza la operación y muestra un mensaje indicando que no existe una ocupación activa.",Test Cases > HU08 - Registro de Salida de Clientes > CA-HU08-02: Validación de reserva en uso,"1. En «Vista del Día», seleccionar una sala en estado «Disponible» sin reservas activas.
2. Revisar las acciones disponibles para esa sala.",,,"El sistema no muestra la opción de registrar salida, ya que la sala no tiene una ocupación activa.",,,,Master,,Functional,,,0
,TC-HU08-CA02-03 - Intento de salida sobre una reserva finalizada es rechazado,,,None,,,,El sistema rechaza la operación e indica que no existe una ocupación activa.,,,No,"Negativo, Sprint 3",,El Recepcionista esta autenticado.; Existe una reserva ya finalizada del día.,Medium,CA-HU08-02,CA-HU08-02: Validación de reserva en uso,2,"Dado que la sala no se encuentra en estado En Uso, cuando el recepcionista intenta registrar la salida, entonces el sistema rechaza la operación y muestra un mensaje indicando que no existe una ocupación activa.",Test Cases > HU08 - Registro de Salida de Clientes > CA-HU08-02: Validación de reserva en uso,"1. En «Vista del Día», ubicar una reserva ya finalizada del día.
2. Intentar registrar nuevamente la salida de esa reserva.",,,El sistema rechaza la operación e indica que no existe una ocupación activa.,,,,Master,,Functional,,,0
,TC-HU08-CA03-01 - Registro de salida marcando limpieza deja la sala En Limpieza,,,None,,,,El sistema cambia el estado de la sala a En Limpieza y no permite nuevas reservas.,,,No,"Positivo, Sprint 3",,El Recepcionista esta autenticado.; Existe una reserva en estado En Uso.,High,CA-HU08-03,CA-HU08-03: Cambio a estado En Limpieza,2,"Dado que la sala requiere limpieza después del uso, cuando el recepcionista registra la salida, entonces el sistema cambia el estado de la sala a En Limpieza y no permite nuevas reservas hasta que se marque como disponible.",Test Cases > HU08 - Registro de Salida de Clientes > CA-HU08-03: Cambio a estado En Limpieza,"1. En «Vista del Día», seleccionar la sala en uso y presionar «Registrar Salida».
2. En el modal, marcar la casilla «La sala requiere limpieza».
3. Presionar «Confirmar salida».",,,El sistema cambia el estado de la sala a En Limpieza y no permite nuevas reservas.,,,,Master,,Functional,,,0
,TC-HU08-CA03-02 - Sala en limpieza no aparece disponible para reservar,,,None,,,,El sistema no ofrece la sala en limpieza para reservar y rechaza la operación si se intenta.,,,No,"Negativo, Sprint 3",,Existe una sala en estado En Limpieza.; El Cliente esta autenticado.,Medium,CA-HU08-03,CA-HU08-03: Cambio a estado En Limpieza,2,"Dado que la sala requiere limpieza después del uso, cuando el recepcionista registra la salida, entonces el sistema cambia el estado de la sala a En Limpieza y no permite nuevas reservas hasta que se marque como disponible.",Test Cases > HU08 - Registro de Salida de Clientes > CA-HU08-03: Cambio a estado En Limpieza,"1. Iniciar sesión como Cliente (cliente@swgec.ec) y abrir «Buscar Salas».
2. Buscar la sala que quedó en estado «En Limpieza» e intentar seleccionarla para reservar.",,,El sistema no ofrece la sala en limpieza para reservar y rechaza la operación si se intenta.,,,,Master,,Functional,,,0
,TC-HU08-CA03-03 - Recepcionista marca como disponible una sala en limpieza,,,None,,,,El sistema cambia el estado de la sala a Disponible y la habilita para nuevas reservas.,,,No,"Alternativo, Sprint 3",,El Recepcionista esta autenticado.; Existe una sala en estado En Limpieza.,Medium,CA-HU08-03,CA-HU08-03: Cambio a estado En Limpieza,2,"Dado que la sala requiere limpieza después del uso, cuando el recepcionista registra la salida, entonces el sistema cambia el estado de la sala a En Limpieza y no permite nuevas reservas hasta que se marque como disponible.",Test Cases > HU08 - Registro de Salida de Clientes > CA-HU08-03: Cambio a estado En Limpieza,"1. En «Vista del Día», seleccionar la sala en estado «En Limpieza».
2. Presionar «Marcar disponible».",,,El sistema cambia el estado de la sala a Disponible y la habilita para nuevas reservas.,,,,Master,,Functional,,,0
,TC-HU08-CA04-01 - Registro de salida sin limpieza deja la sala Disponible,,,None,,,,El sistema cambia el estado de la sala a Disponible.,,,No,"Positivo, Sprint 3",,El Recepcionista esta autenticado.; Existe una reserva en estado En Uso.,High,CA-HU08-04,CA-HU08-04: Cambio a estado Disponible,2,"Dado que la sala no requiere limpieza, cuando el recepcionista registra la salida, entonces el sistema cambia el estado de la sala a Disponible y permite nuevas reservas.",Test Cases > HU08 - Registro de Salida de Clientes > CA-HU08-04: Cambio a estado Disponible,"1. En «Vista del Día», seleccionar la sala en uso y presionar «Registrar Salida».
2. En el modal, dejar sin marcar la casilla «La sala requiere limpieza».
3. Presionar «Confirmar salida».",,,El sistema cambia el estado de la sala a Disponible.,,,,Master,,Functional,,,0
,TC-HU08-CA04-02 - Sala liberada queda disponible para una nueva reserva,,,None,,,,El sistema muestra la sala como disponible y permite reservarla.,,,No,"Positivo, Sprint 3",,Se ha registrado la salida sin limpieza de una sala.; El Cliente esta autenticado.,Medium,CA-HU08-04,CA-HU08-04: Cambio a estado Disponible,2,"Dado que la sala no requiere limpieza, cuando el recepcionista registra la salida, entonces el sistema cambia el estado de la sala a Disponible y permite nuevas reservas.",Test Cases > HU08 - Registro de Salida de Clientes > CA-HU08-04: Cambio a estado Disponible,"1. Tras registrar la salida sin limpieza, iniciar sesión como Cliente (cliente@swgec.ec).
2. En «Buscar Salas», seleccionar la sala recién liberada con una fecha y horario libres.",,,El sistema muestra la sala como disponible y permite reservarla.,,,,Master,,Functional,,,0
,TC-HU08-CA04-03 - El panel de control refleja la sala como disponible tras la salida,,,None,,,,El panel de control muestra la sala con el estado Disponible.,,,No,"Alternativo, Sprint 3",,Se ha registrado la salida sin limpieza de una sala.; El Administrador esta autenticado.,Medium,CA-HU08-04,CA-HU08-04: Cambio a estado Disponible,2,"Dado que la sala no requiere limpieza, cuando el recepcionista registra la salida, entonces el sistema cambia el estado de la sala a Disponible y permite nuevas reservas.",Test Cases > HU08 - Registro de Salida de Clientes > CA-HU08-04: Cambio a estado Disponible,"1. Registrar la salida de la sala sin marcar limpieza.
2. Iniciar sesión como Administrador (admin@swgec.ec) y abrir el «Panel de Control».",,,El panel de control muestra la sala con el estado Disponible.,,,,Master,,Functional,,,0
,TC-HU09-CA01-01 - El panel de control muestra todas las salas con su estado actual,,,None,,,,"El sistema muestra todas las salas registradas con su estado actual (Disponible, Reservada o En Uso).",,,No,"Positivo, Sprint 3",,El Administrador esta autenticado.; Existen salas en distintos estados.,Critical,CA-HU09-01,CA-HU09-01: Visualización del estado de salas,2,"Dado que el administrador ha iniciado sesión, cuando accede al panel de control, entonces el sistema muestra todas las salas con su estado actual: Disponible, Reservada o En Uso.",Test Cases > HU09 - Panel de Control de Salas > CA-HU09-01: Visualización del estado de salas,"1. Iniciar sesión como Administrador (admin@swgec.ec).
2. Abrir la sección «Panel de Control» en el menú lateral.",,,"El sistema muestra todas las salas registradas con su estado actual (Disponible, Reservada o En Uso).",,,,Master,,Functional,,,0
,TC-HU09-CA01-02 - El panel muestra un resumen con el conteo por estado,,,None,,,,El sistema muestra indicadores de resumen con el conteo de salas por cada estado.,,,No,"Alternativo, Sprint 3",,El Administrador esta autenticado.; Existen varias salas registradas.,Medium,CA-HU09-01,CA-HU09-01: Visualización del estado de salas,2,"Dado que el administrador ha iniciado sesión, cuando accede al panel de control, entonces el sistema muestra todas las salas con su estado actual: Disponible, Reservada o En Uso.",Test Cases > HU09 - Panel de Control de Salas > CA-HU09-01: Visualización del estado de salas,"1. Iniciar sesión como Administrador (admin@swgec.ec) y abrir el «Panel de Control».
2. Revisar los indicadores de resumen en la parte superior.",,,El sistema muestra indicadores de resumen con el conteo de salas por cada estado.,,,,Master,,Functional,,,0
,TC-HU09-CA01-03 - El panel diferencia visualmente cada estado de sala,,,None,,,,"El sistema diferencia cada estado (Disponible, Reservada, En Uso, En Limpieza) con su etiqueta y color.",,,No,"Alternativo, Sprint 3",,El Administrador esta autenticado.; Existen salas en distintos estados.,Medium,CA-HU09-01,CA-HU09-01: Visualización del estado de salas,2,"Dado que el administrador ha iniciado sesión, cuando accede al panel de control, entonces el sistema muestra todas las salas con su estado actual: Disponible, Reservada o En Uso.",Test Cases > HU09 - Panel de Control de Salas > CA-HU09-01: Visualización del estado de salas,"1. Iniciar sesión como Administrador (admin@swgec.ec) y abrir el «Panel de Control».
2. Observar la etiqueta y el color de estado de cada tarjeta de sala.",,,"El sistema diferencia cada estado (Disponible, Reservada, En Uso, En Limpieza) con su etiqueta y color.",,,,Master,,Functional,,,0
,TC-HU09-CA02-01 - Una nueva reserva del día refleja la sala como Reservada,,,None,,,,El sistema muestra la sala reservada con el estado Reservada.,,,No,"Positivo, Sprint 3",,El Cliente y el Administrador tienen cuentas válidas.; Existe una sala disponible.,High,CA-HU09-02,CA-HU09-02: Actualización de estados,2,"Dado que una sala cambia de estado por una reserva, ingreso o salida, cuando el administrador visualiza el panel, entonces el sistema refleja el estado actualizado de la sala.",Test Cases > HU09 - Panel de Control de Salas > CA-HU09-02: Actualización de estados,"1. Iniciar sesión como Cliente (cliente@swgec.ec) y crear una reserva para hoy sobre la «Sala de lectura».
2. Iniciar sesión como Administrador (admin@swgec.ec), abrir el «Panel de Control» y presionar «Actualizar».",,,El sistema muestra la sala reservada con el estado Reservada.,,,,Master,,Functional,,,0
